Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Target
1.5519924064008122,-1.7574225090427587,-1.5709174408478888,0.23648553549802737,-1.3322046487273558,-2.093883814385145,1
0.25905499548231015,2.131298609341024,-2.582956520676608,-0.19361468830424292,-1.076260734390638,2.3181281752518963,1
0.11162433635232227,1.2990456410954474,-0.48408869186598963,0.519078559761389,-0.651575548815479,0.6804823158880515,2
-1.4990832599218802,1.6488673442923039,-0.18558420060248618,0.13387187566579298,1.8602639563561576,-0.4344526428601525,0
1.4024655333549543,-0.6520817859420337,-0.3356305244848129,-0.041671455072371855,-0.25146744879488203,0.16121640200211718,1
2.488911697242335,-0.5160629466078401,1.1545530187793256,1.103928479007024,-4.089795617344878,-1.3989856100552192,1
0.4172169985827512,0.881764212271226,0.450552150210799,0.2965516333357256,-1.3993857865313728,-0.4616598422147471,2
0.31696403938573603,-1.9410345603013255,0.0385067342796963,1.6618670536093028,-0.012506575801768616,0.2726595984210135,2
1.1010465371498854,3.065446242060891,0.9822908183814505,-0.3881499128390297,-1.9277980755548256,0.524606289592003,2
0.06995721888609918,-0.7499895142344566,-0.20389842383320533,1.8022536628176122,-1.9781313871205302,-0.3437832766843151,2
0.6853082905917922,-1.6830052322647013,0.16209655527725816,0.9732141061340863,0.6718661653157669,-0.07203408920672705,1
1.2233432483392142,-1.8139070555765788,-2.094400023706706,-0.23575030304825115,0.6367763792297649,0.36662940725875737,2
-1.989352902942366,2.0352747293513715,0.714622200838038,-1.398034551255947,1.875536293944895,-0.8520119989054669,0
0.2638198675270427,-0.22033864548118665,0.32417992838214393,0.36903120613637835,-1.604600521643945,-0.9881133014529135,1
0.014303479589327539,2.6737367638061955,-1.1084422154272142,0.4483200106755244,-1.2009686202845349,1.760495296564317,1
1.7362484693421765,1.7686187246370437,0.4505799664826285,0.594886504399759,3.3764817124106794,2.7181540308958487,2
-0.787547980862936,-1.4125073087308149,-0.33955308421697794,0.38386786011265894,1.648277699334212,-0.9778552762962229,1
2.3747927855954916,-2.0394349821131383,0.8114970214782921,-0.33339617511134834,1.3844368919695966,1.7032750633005527,2
-1.0339243563365608,3.052371050870777,0.2092731643008428,-1.0175039658870488,1.2108316897495588,0.05783449552625297,0
2.4645718146326834,1.304601342713776,-2.263802879712959,-1.7747586506490243,-0.26230655351264576,2.254736921253716,1
-1.819373946655927,1.0742238858893915,0.9033487486573234,0.20179043158519003,-2.2096374082760026,0.3435398691035284,1
-1.3328943741804822,1.6626859005826908,-0.692926167769381,0.47859237044687,1.250514404595595,0.331271976977929,0
-0.8009273925192943,-3.6089471888651348,-0.1140776434103487,-0.17566193198972643,-3.7737540041046094,-3.9645459847636673,2
-3.505655950033053,2.061571784102612,-0.6581960577216591,-0.8903159126528094,0.3396137322148731,0.08338564799759118,0
1.8474440789725264,0.45794676696377856,-0.8743047140695892,-1.6622352719810929,-0.7620571178274234,-1.5909703273582,2
-0.0890657614653021,0.22801589864080885,1.4496969872133603,1.8010091096200445,-1.7389884124117516,-1.3696067537252823,1
2.4439290561535234,-0.5981090443640391,-1.6411807388674462,0.03648676634119924,-2.481355798882779,-1.1930619219665852,0
0.568071264928357,-1.7610921353507452,-1.6999853020392395,-0.17319622164706963,-2.716756046305983,-0.03182363649386788,0
1.2117566076163824,1.7816431433257054,0.9776135772825246,0.7697013143291401,-0.7498472115714979,1.9247172488352318,1
2.8562701220960784,2.0531934661752764,-1.7548567593857756,1.3267626155548096,-0.038952448830889,2.034790058455112,1
-0.40135122432371584,-0.30647973305854603,-1.016394977647311,0.6964086578987425,-0.020621794531573534,-0.06637522823821962,2
0.9312501318554619,-2.1860296711200604,-1.9896673106271427,1.963118035161042,-1.9736508659849092,-1.8302480726323598,1
0.5197512139166827,1.3350685507601456,0.17699221092223072,-0.5254230231528007,-1.1599279247625833,1.0816762727610516,1
-1.6513056599344287,0.14539586120414394,1.3996852565714732,0.17969576871707055,1.9068906747858319,-0.06316045982499952,0
-0.4509722998516097,1.6948596675288854,0.6367760393291129,1.7503367094728528,-1.0774204002347365,3.4031006419019163,0
0.653548941695585,0.6376078462596593,-0.08558745436221483,-1.0723141649873387,1.9264749384676105,1.8819400784272367,2
-0.9502373325687866,2.373611392407916,1.6854219335690526,0.7433183399216454,-0.22240274888869482,1.9548196720674595,0
-1.6504648743879984,1.355342006140454,0.44907817177113124,-0.12038253045668243,-2.0684157433914487,1.002642703369758,1
2.124971192591489,0.5045814282297707,-2.1445230250103458,0.13898450854115516,3.8264127674059014,4.31335317628737,2
1.5715439252109125,0.6849717522206289,-1.0843518027741972,-0.5789217226249154,3.0493465672685973,3.3571289717293773,2
-0.21747783042017654,-2.6241876225275154,0.4606157075672997,-0.07322632487386727,-1.356810198262179,-0.8234990278954668,2
1.302024483296111,2.3054524877420155,-0.21742794577620195,0.7579151781475839,-1.6720524034360866,1.2211605258044504,2
-3.4948473824057107,-1.2272280338553008,-0.1966927698722249,-0.5193018440390127,-0.9478481583584352,0.465329389615867,0
0.2630675192584906,1.938593224208514,0.09932218403823917,0.06590781921052703,-1.1075542512015895,2.040681978874809,1
0.37674088670258965,-0.46205460057494274,-0.7972583073598913,-0.851246611636641,-3.1155133928827174,-0.9491638012828177,0
1.8804734845918507,0.8023438051897225,0.319609295191329,-0.09440019754420159,1.1140971768555183,-2.6937817830059196,2
-2.313502782687123,0.1656961314320693,-1.2128634493082435,1.6838080770206019,-0.7908283092493819,-1.304050918209131,0
2.6431169077250836,-0.7962320885480514,1.703652182925419,-1.4388191464507294,-0.5024554953801277,0.7920791514906145,1
0.5548661412208955,-1.087099040730602,-0.2647996823328623,-0.42943629650827025,0.6195458510134713,0.7869741705848351,2
1.2150729963165159,-1.28094260052789,0.7269921150487964,0.7793665143778102,-1.1366787936969993,-0.5046211732802792,1
0.5464377668731979,-2.7598343580937215,0.0394596762553654,0.018963938165857435,-0.32803164092102444,-0.7759887608064963,1
0.29343481103196967,-2.023920671110184,1.36185810044934,-0.2499163850826102,-0.24075652382239943,0.3953776569499119,2
0.21702714202788143,2.0241837437762444,-0.1460064569008298,1.0932453536900633,-0.09099841835386424,1.1593744071924879,2
-0.4392184032422053,2.9055735745323394,0.5378445980076727,-0.5597597597225359,-1.2723021125840708,2.453513083169087,1
1.4993779414062791,-1.156806427201201,-0.8844330597014215,1.935430282703556,-1.555881803334708,-0.8626723438610904,0
-0.6698611620005868,3.515176393255784,1.1075136429851422,-0.8253673640215735,-0.8947027638781007,2.4627139919332226,0
0.37868462121474655,0.31494949208405365,-0.7815126834635994,-2.661215731438713,1.8377466778157445,1.70333933844732,2
-0.3669990588285922,-1.6874320000364957,1.7672390710395363,-0.6331937655359954,-2.1073763050173966,0.35640509721041846,0
-0.22750423870291459,1.5608796138256364,-0.44476623265611975,-1.5118080575291952,-0.1501544012731708,2.482038564868369,0
0.32541178093289846,-1.7429734382377018,-0.1547590102991274,0.5347453223877701,-0.34342493275499175,-1.659814330759069,2
1.0740199382639974,0.06835899628682496,1.1549802291978915,1.20503107565091,-1.1704617203010996,-1.2671952945502782,1
0.007214243994055902,-2.3455973168725395,1.6896513172037129,-0.8711399490827468,0.7069873047470145,-0.966837963929584,1
0.2687018038802709,-1.2045500197069456,-0.6498615791982021,-0.09860540822686903,2.0220361352354574,1.2579705305738471,0
2.016623584402664,0.6020220150607309,0.4251921403700914,-0.24643391205677467,0.26224518706768984,1.6440953799199138,1
1.2819290293287169,0.7474201380791696,-0.08267688880249133,-0.7928278692059905,-2.3116238037253014,0.15300738740230857,2
-0.0043526884929644405,-1.0262785693353158,1.337133095199581,0.6508226524187892,-0.04572330430061766,-1.6309345520269434,0
1.2434228826695246,0.7669520935375221,-0.3480429663845656,0.5411039712900175,1.6702161764991508,-0.4576514079250966,2
1.9592302960812393,1.9220655566830196,-0.29208745414066695,0.7908231212544062,1.7366449836708782,-0.5023987925444543,2
3.3224884770947636,1.806368612056078,0.3485313695626106,-0.961037648729545,0.3640706482325411,4.395464849770118,1
-0.8307325120420791,-1.5014810476313198,0.3009968601031881,1.7818603035509775,0.25741241027999406,2.786294115979835,0
0.1497547819093923,-0.6113062003497665,0.20306135489634805,0.6809697569455235,-0.7093913347569571,-2.2779085872421496,1
2.1059037753461123,0.44020652879465283,-0.5780224079422835,0.9136223918420703,-0.5752592617746021,1.2222040128473046,1
-1.9324106648450696,2.235930719441844,0.10372826568219072,-0.7007351603459516,1.5733981523762646,-0.5446655589870235,0
-2.28968000946053,-0.7566790871665641,-1.1349664169527571,0.30837687697578375,-0.28491488423781397,-1.3383937188352464,0
-0.6238490257966853,2.27977066840347,0.06381172888377443,0.04539094466742414,-1.5232921717340313,1.357409916915255,1
-0.44140040782072965,-1.046309125101554,0.6463536851601984,0.6969517198219655,0.7667016542266714,-1.6833950201964656,1
1.1039795030686779,-0.2951875769249671,-1.2984071588938326,0.04929827565940742,1.4992924945347297,1.569195370520398,2
0.1586192137909671,0.5846234944459909,0.9780584703787915,2.3534452192180813,-1.518922766321708,-0.4430831802862718,1
1.2054440221006562,1.937740230402064,-1.2218217585403375,-1.1626979744108417,-0.7363619002924422,2.0741310035270355,1
0.9364145440673358,-0.6159092392465343,1.5308879349781943,-0.8474841760142993,0.6685557496734686,0.6480983113982742,2
1.3279266484639798,-3.3294560076193678,2.140502871000126,0.15839100767051378,-1.44147403413076,-1.4328392723131778,2
2.0668562376417636,1.174150515328341,0.04786489704255587,-0.3209343707298724,-2.0373145362336347,-3.594367660973532,2
-1.8496671693235114,-0.32256484984276,0.8225499745759749,-0.7178315552110032,0.8640035345634027,1.164180788068591,0
2.2379797282515828,-1.5695513457954378,-0.8212758200383194,0.8115652197075236,-2.654145595772624,-0.5943537814758132,1
1.1087542684167595,-0.8312514349944471,-0.4490309028589242,1.2364207818062525,1.1835420097104565,0.11891556008681525,2
1.7543180218088419,2.7967932325147693,-0.7674101615257342,-0.21175575785098677,-0.30013760689314317,3.37567584570035,1
1.2504641142770856,-1.435936555169189,0.147458299578662,-0.6811432120466233,-1.732499838571884,-1.1594447053007906,1
1.6199203338546702,2.7940138136680295,-0.15238426921112008,-0.7384172505417148,-0.4090312037674675,2.935220129851385,1
0.05089708944861271,1.5762521771749634,-0.36693185244147236,0.01928481106888335,-1.4584419125705885,-0.0902562823222568,1
1.3761123322374853,2.6878015975958243,1.6417308695387234,0.65054414844041,-0.18938148663671894,-1.220141095475154,2
1.666171420722506,-0.025587799988070703,-0.2948893147030111,0.25012479770902263,-0.5418794627902404,-0.8525925302530856,2
1.9232318170008307,1.1592769172999589,-1.059099336294499,1.2487779168261375,-0.6742836956634053,0.40137125172171595,1
0.8480649760528756,-2.2346865243505754,-0.47823894902522396,-2.672272798201278,-1.7140823228883297,-1.5061356299560702,1
0.7356806933505939,-1.1557735132800289,0.3904836064827788,-0.45686243415968675,0.9778588737392866,1.6916016786575354,2
1.2501129073231876,-0.5577522888963715,-0.9785689049623084,0.4782310761114797,-1.4126666751777852,-1.4470864943201174,2
1.021969108097231,0.40011102242870167,0.09587290686052864,-0.014560083619176363,1.87258276762175,1.0110884333784835,2
-1.3974861283969338,-1.8981630226525101,0.3129803428883831,-0.20658369782800381,-1.794089736937483,-2.2857521992028156,2
1.4847851439690274,-3.543222825907864,-0.2521175104774515,0.2695414780713415,2.028720756587903,2.6661619978144993,0
1.6050993165112857,-2.4447191593819584,-1.2605296229439318,0.7138917020931284,-1.0186613949087653,-0.3084661610374265,1
2.020333481923452,2.48307551902864,-0.6227246694795275,-1.27005365123844,-0.2702328038170275,2.850061596208303,1
-0.5008822774625903,-1.403088761412627,1.5170430859547954,2.4137361354642426,1.2893672484236438,-1.2975396078396995,1
0.1647852311925161,-3.3183974571337447,-0.5687651854669166,-1.9232937211127745,-0.9945543005761373,-0.6185139392671128,2
0.9986762252939985,-0.9301740281330996,0.7370399696387667,0.8618442070599982,-0.4042445869208706,-0.5905766963890007,1
0.38235582909779786,-2.1568424924920846,-1.0667111074708924,-0.05624360175221185,-0.41119092026780857,-0.4409306748967108,2
0.38430540381438283,1.8107133520914744,-0.36850521215610155,-0.46662186348476925,-1.3574327432015585,-2.3157995423976527,1
-2.482939885837422,-0.8804498299484773,-0.42950584473677855,0.5220186105991496,0.33792449480766273,-1.4198791870117888,0
-1.138091983321141,-1.0922950372357212,1.0750316059832044,0.6266736121033404,-1.0008616560168462,-1.0916103619406514,0
